#PeakID	Chr	Start	End	Strand
92315	groupXXI	7489393	7489793	+
92316	groupXXI	7490734	7491134	+
92317	groupXXI	7492732	7493132	+
92318	groupXXI	7494321	7494721	+
92319	groupXXI	7495381	7495781	+
92320	groupXXI	7498563	7498963	+
92321	groupXXI	7499435	7499835	+
92322	groupXXI	7500957	7501357	+
92323	groupXXI	7504702	7505102	+
92324	groupXXI	7510440	7510840	+
92325	groupXXI	7515090	7515490	+
92326	groupXXI	7516287	7516687	+
92327	groupXXI	7516824	7517224	+
92328	groupXXI	7538396	7538796	+
92329	groupXXI	7553272	7553672	+
92330	groupXXI	7560088	7560488	+
92331	groupXXI	7565326	7565726	+
92332	groupXXI	7570205	7570605	+
92333	groupXXI	7571959	7572359	+
92334	groupXXI	7572739	7573139	+
92335	groupXXI	7575245	7575645	+
92336	groupXXI	7576176	7576576	+
92337	groupXXI	7577894	7578294	+
92338	groupXXI	7580205	7580605	+
92339	groupXXI	7581830	7582230	+
92340	groupXXI	7584484	7584884	+
92341	groupXXI	7589208	7589608	+
92342	groupXXI	7592622	7593022	+
92343	groupXXI	7594270	7594670	+
92344	groupXXI	7596225	7596625	+
92345	groupXXI	7598875	7599275	+
92346	groupXXI	7604274	7604674	+
92347	groupXXI	7605311	7605711	+
92348	groupXXI	7607304	7607704	+
92349	groupXXI	7609160	7609560	+
92350	groupXXI	7609584	7609984	+
92351	groupXXI	7611511	7611911	+
92352	groupXXI	7613866	7614266	+
92353	groupXXI	7615609	7616009	+
92354	groupXXI	7616369	7616769	+
92355	groupXXI	7616967	7617367	+
92356	groupXXI	7618088	7618488	+
92357	groupXXI	7618877	7619277	+
92358	groupXXI	7620796	7621196	+
92359	groupXXI	7623249	7623649	+
92360	groupXXI	7625567	7625967	+
92361	groupXXI	7629576	7629976	+
92362	groupXXI	7632051	7632451	+
92363	groupXXI	7633530	7633930	+
92364	groupXXI	7634744	7635144	+
92365	groupXXI	7636128	7636528	+
92366	groupXXI	7636667	7637067	+
92367	groupXXI	7637271	7637671	+
92368	groupXXI	7639280	7639680	+
92369	groupXXI	7641199	7641599	+
92370	groupXXI	7642578	7642978	+
92371	groupXXI	7646809	7647209	+
92372	groupXXI	7648525	7648925	+
92373	groupXXI	7660285	7660685	+
92374	groupXXI	7667831	7668231	+
92375	groupXXI	7670003	7670676	+
92376	groupXXI	7671049	7671449	+
92377	groupXXI	7673749	7674149	+
92378	groupXXI	7675389	7675789	+
92379	groupXXI	7676642	7677042	+
92380	groupXXI	7679533	7679933	+
92381	groupXXI	7681135	7681535	+
92382	groupXXI	7682796	7683196	+
92383	groupXXI	7683922	7684322	+
92384	groupXXI	7684549	7684949	+
92385	groupXXI	7693434	7693834	+
92386	groupXXI	7695156	7695556	+
92387	groupXXI	7700376	7700776	+
92388	groupXXI	7701890	7702290	+
92389	groupXXI	7702586	7702986	+
92390	groupXXI	7707191	7707591	+
92391	groupXXI	7708437	7708837	+
92392	groupXXI	7709796	7710196	+
92393	groupXXI	7715920	7716320	+
92394	groupXXI	7717801	7718201	+
92395	groupXXI	7718292	7718692	+
92396	groupXXI	7719321	7719721	+
92397	groupXXI	7720942	7721342	+
92398	groupXXI	7724105	7724505	+
92399	groupXXI	7726082	7726482	+
92400	groupXXI	7726672	7727072	+
92401	groupXXI	7727782	7728182	+
92402	groupXXI	7729395	7729795	+
92403	groupXXI	7731705	7732105	+
92404	groupXXI	7733288	7733688	+
92405	groupXXI	7735715	7736115	+
92406	groupXXI	7737642	7738042	+
92407	groupXXI	7740066	7740466	+
92408	groupXXI	7754881	7755281	+
92409	groupXXI	7755750	7756150	+
92410	groupXXI	7757383	7757783	+
92411	groupXXI	7758660	7759060	+
92412	groupXXI	7759532	7759932	+
92413	groupXXI	7761050	7761450	+
92414	groupXXI	7766001	7766401	+
92415	groupXXI	7768372	7768772	+
92416	groupXXI	7769198	7769598	+
92417	groupXXI	7771790	7772190	+
92418	groupXXI	7774025	7774425	+
92419	groupXXI	7778373	7778773	+
92420	groupXXI	7795812	7796212	+
92421	groupXXI	7801009	7801409	+
92422	groupXXI	7802824	7803224	+
92423	groupXXI	7803972	7804372	+
92424	groupXXI	7805616	7806016	+
92425	groupXXI	7807350	7807750	+
92426	groupXXI	7808581	7808981	+
92427	groupXXI	7810597	7810997	+
92428	groupXXI	7812204	7812604	+
92429	groupXXI	7819548	7819948	+
92430	groupXXI	7821125	7821525	+
92431	groupXXI	7822678	7823078	+
92432	groupXXI	7825495	7825895	+
92433	groupXXI	7826817	7827217	+
92434	groupXXI	7827667	7828067	+
92435	groupXXI	7830371	7830771	+
92436	groupXXI	7831777	7832177	+
92437	groupXXI	7839404	7839804	+
92438	groupXXI	7844249	7844649	+
92439	groupXXI	7846029	7846429	+
92440	groupXXI	7863220	7863620	+
92441	groupXXI	7890620	7891020	+
92442	groupXXI	7892965	7893365	+
92443	groupXXI	7894283	7894683	+
92444	groupXXI	7895791	7896191	+
92445	groupXXI	7898029	7898429	+
92446	groupXXI	7901858	7902258	+
92447	groupXXI	7902367	7902767	+
92448	groupXXI	7904121	7904521	+
92449	groupXXI	7904931	7905331	+
92450	groupXXI	7905585	7905985	+
92451	groupXXI	7907332	7907732	+
92452	groupXXI	7908957	7909357	+
92453	groupXXI	7909738	7910138	+
92454	groupXXI	7911578	7911978	+
92455	groupXXI	7913184	7913584	+
92456	groupXXI	7913716	7914116	+
92457	groupXXI	7915425	7915825	+
92458	groupXXI	7919864	7920264	+
92459	groupXXI	7921290	7921690	+
92460	groupXXI	7924226	7924626	+
92461	groupXXI	7927003	7927403	+
92462	groupXXI	7933117	7933517	+
92463	groupXXI	7935596	7935996	+
92464	groupXXI	7940958	7941358	+
92465	groupXXI	7944050	7944450	+
92466	groupXXI	7946423	7946823	+
92467	groupXXI	7947545	7947945	+
92468	groupXXI	7949120	7949520	+
92469	groupXXI	7950314	7950714	+
92470	groupXXI	7951818	7952218	+
92471	groupXXI	7952508	7952908	+
92472	groupXXI	7957060	7957460	+
92473	groupXXI	7961648	7962048	+
92474	groupXXI	7963765	7964165	+
92475	groupXXI	7964606	7965006	+
92476	groupXXI	7965685	7966085	+
92477	groupXXI	7973576	7973976	+
92478	groupXXI	7977341	7977741	+
92479	groupXXI	7988524	7988924	+
92480	groupXXI	7990810	7991210	+
92481	groupXXI	7992392	7992792	+
92482	groupXXI	7993611	7994011	+
92483	groupXXI	7995466	7995866	+
92484	groupXXI	7998395	7998795	+
92485	groupXXI	8001246	8001646	+
92486	groupXXI	8001869	8002269	+
92487	groupXXI	8002490	8002890	+
92488	groupXXI	8003527	8003927	+
92489	groupXXI	8005229	8005629	+
92490	groupXXI	8005692	8006092	+
92491	groupXXI	8006471	8006871	+
92492	groupXXI	8007839	8008239	+
92493	groupXXI	8009015	8009415	+
92494	groupXXI	8009926	8010326	+
92495	groupXXI	8010372	8010772	+
92496	groupXXI	8013954	8014354	+
92497	groupXXI	8016529	8016929	+
92498	groupXXI	8021507	8021907	+
92499	groupXXI	8024070	8024470	+
92500	groupXXI	8024687	8025087	+
92501	groupXXI	8027878	8028278	+
92502	groupXXI	8029122	8029522	+
92503	groupXXI	8034965	8035365	+
92504	groupXXI	8035700	8036788	+
92505	groupXXI	8037216	8037616	+
92506	groupXXI	8046539	8046939	+
92507	groupXXI	8048877	8049277	+
92508	groupXXI	8051641	8052041	+
92509	groupXXI	8052088	8052488	+
92510	groupXXI	8052535	8052935	+
92511	groupXXI	8053358	8053758	+
92512	groupXXI	8053892	8054292	+
92513	groupXXI	8055048	8055448	+
92514	groupXXI	8056384	8056784	+
92515	groupXXI	8057322	8057722	+
92516	groupXXI	8057919	8058319	+
92517	groupXXI	8060859	8061259	+
92518	groupXXI	8062145	8062545	+
92519	groupXXI	8064110	8064510	+
92520	groupXXI	8065409	8065809	+
92521	groupXXI	8066749	8067149	+
92522	groupXXI	8070721	8071121	+
92523	groupXXI	8072941	8073341	+
92524	groupXXI	8074816	8075216	+
92525	groupXXI	8076514	8076914	+
92526	groupXXI	8078261	8078661	+
92527	groupXXI	8082627	8083027	+
92528	groupXXI	8086052	8086452	+
92529	groupXXI	8087667	8088067	+
92530	groupXXI	8091353	8091753	+
92531	groupXXI	8094489	8094889	+
92532	groupXXI	8096577	8096977	+
92533	groupXXI	8097096	8097496	+
92534	groupXXI	8099746	8100146	+
92535	groupXXI	8100672	8101072	+
92536	groupXXI	8102124	8102524	+
92537	groupXXI	8105473	8105873	+
92538	groupXXI	8114438	8114838	+
92539	groupXXI	8123010	8123799	+
92540	groupXXI	8125146	8125546	+
92541	groupXXI	8131633	8132033	+
92542	groupXXI	8144561	8144961	+
92543	groupXXI	8145168	8145568	+
92544	groupXXI	8145712	8146112	+
92545	groupXXI	8148568	8148968	+
92546	groupXXI	8150523	8150923	+
92547	groupXXI	8151217	8151617	+
92548	groupXXI	8152103	8152503	+
92549	groupXXI	8152813	8153213	+
92550	groupXXI	8158969	8159369	+
92551	groupXXI	8159382	8159782	+
92552	groupXXI	8160168	8160568	+
92553	groupXXI	8161790	8162190	+
92554	groupXXI	8167642	8168042	+
92555	groupXXI	8168286	8168686	+
92556	groupXXI	8168917	8169317	+
92557	groupXXI	8170417	8170817	+
92558	groupXXI	8174509	8174909	+
92559	groupXXI	8176745	8177145	+
92560	groupXXI	8178266	8178666	+
92561	groupXXI	8180691	8181091	+
92562	groupXXI	8181849	8182249	+
92563	groupXXI	8182902	8183302	+
92564	groupXXI	8184115	8184515	+
92565	groupXXI	8185491	8185891	+
92566	groupXXI	8190350	8190750	+
92567	groupXXI	8190848	8191248	+
92568	groupXXI	8191343	8191743	+
92569	groupXXI	8192154	8192554	+
92570	groupXXI	8194007	8194407	+
92571	groupXXI	8195360	8195760	+
92572	groupXXI	8196614	8197014	+
92573	groupXXI	8197710	8198110	+
92574	groupXXI	8200129	8200529	+
92575	groupXXI	8200802	8201202	+
92576	groupXXI	8201800	8202200	+
92577	groupXXI	8204417	8204817	+
92578	groupXXI	8206050	8206450	+
92579	groupXXI	8210909	8211309	+
92580	groupXXI	8212142	8212542	+
92581	groupXXI	8214821	8215221	+
92582	groupXXI	8215735	8216135	+
92583	groupXXI	8219285	8219685	+
92584	groupXXI	8221600	8222391	+
92585	groupXXI	8222888	8223288	+
92586	groupXXI	8225654	8226054	+
92587	groupXXI	8226395	8226795	+
92588	groupXXI	8227872	8228272	+
92589	groupXXI	8231839	8232239	+
92590	groupXXI	8232281	8232681	+
92591	groupXXI	8235135	8235535	+
92592	groupXXI	8236574	8236974	+
92593	groupXXI	8237452	8237852	+
92594	groupXXI	8238986	8239386	+
92595	groupXXI	8243420	8243820	+
92596	groupXXI	8249438	8249838	+
92597	groupXXI	8251843	8252243	+
92598	groupXXI	8253683	8254083	+
92599	groupXXI	8255217	8255617	+
92600	groupXXI	8259113	8259513	+
92601	groupXXI	8261468	8261868	+
92602	groupXXI	8262248	8262648	+
92603	groupXXI	8264182	8264582	+
92604	groupXXI	8264981	8265381	+
92605	groupXXI	8265950	8266350	+
92606	groupXXI	8268124	8268524	+
92607	groupXXI	8268839	8269239	+
92608	groupXXI	8269548	8269948	+
92609	groupXXI	8272111	8272511	+
92610	groupXXI	8273168	8273568	+
92611	groupXXI	8273960	8274360	+
92612	groupXXI	8296472	8296872	+
92613	groupXXI	8297138	8297538	+
92614	groupXXI	8303365	8303765	+
92615	groupXXI	8305621	8306021	+
92616	groupXXI	8310400	8310800	+
92617	groupXXI	8313369	8313769	+
92618	groupXXI	8314252	8314652	+
92619	groupXXI	8319095	8319495	+
92620	groupXXI	8334492	8334892	+
92621	groupXXI	8340959	8341359	+
92622	groupXXI	8341748	8342148	+
92623	groupXXI	8347420	8347820	+
92624	groupXXI	8359035	8359435	+
92625	groupXXI	8361108	8361508	+
92626	groupXXI	8362513	8362913	+
92627	groupXXI	8363236	8363636	+
92628	groupXXI	8363662	8364062	+
92629	groupXXI	8365252	8365652	+
92630	groupXXI	8365817	8366217	+
92631	groupXXI	8367657	8368057	+
92632	groupXXI	8368688	8369088	+
92633	groupXXI	8369273	8369673	+
92634	groupXXI	8370964	8371364	+
92635	groupXXI	8372651	8373051	+
92636	groupXXI	8373057	8373457	+
92637	groupXXI	8374396	8374796	+
92638	groupXXI	8376396	8376796	+
92639	groupXXI	8377290	8377690	+
92640	groupXXI	8377942	8378342	+
92641	groupXXI	8383462	8383862	+
92642	groupXXI	8387250	8387650	+
92643	groupXXI	8388497	8388897	+
92644	groupXXI	8390768	8391168	+
92645	groupXXI	8393366	8393766	+
92646	groupXXI	8394047	8394447	+
92647	groupXXI	8394945	8395345	+
92648	groupXXI	8399247	8399647	+
92649	groupXXI	8401281	8401681	+
92650	groupXXI	8408506	8408906	+
92651	groupXXI	8409458	8409858	+
92652	groupXXI	8410233	8410633	+
92653	groupXXI	8416148	8416548	+
92654	groupXXI	8416783	8417183	+
92655	groupXXI	8422876	8423276	+
92656	groupXXI	8424940	8425340	+
92657	groupXXI	8432016	8432416	+
92658	groupXXI	8432907	8433307	+
92659	groupXXI	8433820	8434220	+
92660	groupXXI	8434418	8434818	+
92661	groupXXI	8437923	8438323	+
92662	groupXXI	8440109	8440509	+
92663	groupXXI	8443581	8443981	+
92664	groupXXI	8444590	8444990	+
92665	groupXXI	8449756	8450156	+
92666	groupXXI	8450463	8450863	+
92667	groupXXI	8453602	8454002	+
92668	groupXXI	8463658	8464058	+
92669	groupXXI	8486165	8486565	+
92670	groupXXI	8487900	8488300	+
92671	groupXXI	8488824	8489224	+
92672	groupXXI	8490286	8490686	+
92673	groupXXI	8491435	8491835	+
92674	groupXXI	8493317	8493717	+
92675	groupXXI	8494915	8495315	+
92676	groupXXI	8495699	8496099	+
92677	groupXXI	8496522	8496922	+
92678	groupXXI	8499670	8500070	+
92679	groupXXI	8500675	8501075	+
92680	groupXXI	8507792	8508192	+
92681	groupXXI	8513475	8513875	+
92682	groupXXI	8514598	8514998	+
92683	groupXXI	8526774	8527174	+
92684	groupXXI	8533951	8534351	+
92685	groupXXI	8538120	8538520	+
92686	groupXXI	8556586	8556986	+
92687	groupXXI	8557032	8557432	+
92688	groupXXI	8560277	8560677	+
92689	groupXXI	8564655	8565055	+
92690	groupXXI	8566526	8566926	+
92691	groupXXI	8568575	8568975	+
92692	groupXXI	8574366	8574766	+
92693	groupXXI	8583085	8583485	+
92694	groupXXI	8585681	8586081	+
92695	groupXXI	8591941	8592341	+
92696	groupXXI	8593563	8593963	+
92697	groupXXI	8596427	8596827	+
92698	groupXXI	8597548	8597948	+
92699	groupXXI	8598147	8598547	+
92700	groupXXI	8599375	8599775	+
92701	groupXXI	8600558	8600958	+
92702	groupXXI	8602018	8602418	+
92703	groupXXI	8604839	8605239	+
92704	groupXXI	8607775	8608175	+
92705	groupXXI	8609006	8609406	+
92706	groupXXI	8609648	8610048	+
92707	groupXXI	8611754	8612154	+
92708	groupXXI	8613214	8613614	+
92709	groupXXI	8615157	8615557	+
92710	groupXXI	8617010	8617410	+
92711	groupXXI	8618438	8618838	+
92712	groupXXI	8620765	8621165	+
92713	groupXXI	8624782	8625182	+
92714	groupXXI	8626435	8626835	+
92715	groupXXI	8627959	8628359	+
92716	groupXXI	8632834	8633234	+
92717	groupXXI	8634167	8634567	+
92718	groupXXI	8635251	8635651	+
92719	groupXXI	8637641	8638041	+
92720	groupXXI	8640726	8641126	+
92721	groupXXI	8645581	8645981	+
92722	groupXXI	8647453	8647853	+
92723	groupXXI	8649083	8649483	+
92724	groupXXI	8654766	8655166	+
92725	groupXXI	8660883	8661283	+
92726	groupXXI	8662145	8662545	+
92727	groupXXI	8662788	8663188	+
92728	groupXXI	8663438	8663838	+
92729	groupXXI	8664366	8664766	+
92730	groupXXI	8673455	8673855	+
92731	groupXXI	8675148	8675548	+
92732	groupXXI	8684442	8684842	+
92733	groupXXI	8685335	8685735	+
92734	groupXXI	8690441	8690841	+
92735	groupXXI	8694899	8695649	+
92736	groupXXI	8697303	8697703	+
92737	groupXXI	8699321	8699721	+
92738	groupXXI	8702215	8702615	+
92739	groupXXI	8708905	8709305	+
92740	groupXXI	8709772	8710172	+
92741	groupXXI	8719724	8720124	+
92742	groupXXI	8721274	8721674	+
92743	groupXXI	8722876	8723276	+
92744	groupXXI	8727228	8727628	+
92745	groupXXI	8730851	8731251	+
92746	groupXXI	8745996	8746396	+
92747	groupXXI	8746458	8746858	+
92748	groupXXI	8750919	8751319	+
92749	groupXXI	8753531	8753931	+
92750	groupXXI	8757101	8757501	+
92751	groupXXI	8758201	8758601	+
92752	groupXXI	8758750	8759150	+
92753	groupXXI	8774786	8775186	+
92754	groupXXI	8776622	8777022	+
92755	groupXXI	8777913	8778313	+
92756	groupXXI	8781787	8782187	+
92757	groupXXI	8783075	8783475	+
92758	groupXXI	8788780	8789180	+
92759	groupXXI	8789281	8789681	+
92760	groupXXI	8790067	8790467	+
92761	groupXXI	8791398	8791798	+
92762	groupXXI	8793516	8793916	+
92763	groupXXI	8795154	8795554	+
92764	groupXXI	8796208	8796608	+
92765	groupXXI	8801773	8802173	+
92766	groupXXI	8805261	8805661	+
92767	groupXXI	8806318	8806718	+
92768	groupXXI	8807549	8807949	+
92769	groupXXI	8811576	8811976	+
92770	groupXXI	8812903	8813303	+
92771	groupXXI	8814835	8815235	+
92772	groupXXI	8816861	8817261	+
92773	groupXXI	8818681	8819081	+
92774	groupXXI	8819731	8820131	+
92775	groupXXI	8820861	8821261	+
92776	groupXXI	8822286	8822686	+
92777	groupXXI	8822978	8823378	+
92778	groupXXI	8824399	8824799	+
92779	groupXXI	8825855	8826255	+
92780	groupXXI	8828513	8828913	+
92781	groupXXI	8830149	8830549	+
92782	groupXXI	8831351	8831751	+
92783	groupXXI	8834270	8834670	+
92784	groupXXI	8835418	8835818	+
92785	groupXXI	8836886	8837286	+
92786	groupXXI	8843650	8844050	+
92787	groupXXI	8847493	8847893	+
92788	groupXXI	8848899	8849299	+
92789	groupXXI	8850360	8850760	+
92790	groupXXI	8854325	8854725	+
92791	groupXXI	8856235	8856635	+
92792	groupXXI	8857385	8857785	+
92793	groupXXI	8858449	8858849	+
92794	groupXXI	8859538	8859938	+
92795	groupXXI	8860297	8860697	+
92796	groupXXI	8861591	8861991	+
92797	groupXXI	8864936	8865336	+
92798	groupXXI	8866045	8866445	+
92799	groupXXI	8866762	8867162	+
92800	groupXXI	8868897	8869297	+
92801	groupXXI	8871373	8871773	+
92802	groupXXI	8873927	8874327	+
92803	groupXXI	8874997	8875397	+
92804	groupXXI	8877609	8878009	+
92805	groupXXI	8878354	8878754	+
92806	groupXXI	8880413	8880813	+
92807	groupXXI	8880842	8881242	+
92808	groupXXI	8883444	8883844	+
92809	groupXXI	8884187	8884587	+
92810	groupXXI	8884596	8884996	+
92811	groupXXI	8895156	8895556	+
92812	groupXXI	8896461	8896861	+
92813	groupXXI	8898713	8899113	+
92814	groupXXI	8899653	8900053	+
92815	groupXXI	8909294	8909694	+
92816	groupXXI	8911112	8911512	+
92817	groupXXI	8914715	8915115	+
92818	groupXXI	8917625	8918025	+
92819	groupXXI	8918917	8919317	+
92820	groupXXI	8920976	8921376	+
92821	groupXXI	8921671	8922071	+
92822	groupXXI	8922187	8922587	+
92823	groupXXI	8922838	8923238	+
92824	groupXXI	8924433	8924833	+
92825	groupXXI	8926448	8926848	+
92826	groupXXI	8927347	8927747	+
92827	groupXXI	8927792	8928192	+
92828	groupXXI	8928908	8929308	+
92829	groupXXI	8930593	8930993	+
92830	groupXXI	8932275	8932675	+
92831	groupXXI	8933863	8934263	+
92832	groupXXI	8941192	8941592	+
92833	groupXXI	8942306	8942706	+
92834	groupXXI	8944054	8944454	+
92835	groupXXI	8947917	8948317	+
92836	groupXXI	8962858	8963258	+
92837	groupXXI	8965244	8965644	+
92838	groupXXI	8966772	8967172	+
92839	groupXXI	8970731	8971131	+
92840	groupXXI	8973925	8974325	+
92841	groupXXI	8974410	8974810	+
92842	groupXXI	8979161	8979561	+
92843	groupXXI	8980585	8980985	+
92844	groupXXI	8983236	8983636	+
92845	groupXXI	8984318	8984718	+
92846	groupXXI	8985108	8985508	+
92847	groupXXI	8987043	8987443	+
92848	groupXXI	8987651	8988051	+
92849	groupXXI	8990745	8991145	+
92850	groupXXI	8991442	8991842	+
92851	groupXXI	8995512	8995912	+
92852	groupXXI	8997595	8997995	+
92853	groupXXI	9000001	9000401	+
92854	groupXXI	9067554	9067954	+
92855	groupXXI	9068978	9069378	+
92856	groupXXI	9074328	9074728	+
92857	groupXXI	9075660	9076060	+
92858	groupXXI	9077400	9077800	+
92859	groupXXI	9080768	9081168	+
92860	groupXXI	9082354	9082754	+
92861	groupXXI	9087600	9088000	+
92862	groupXXI	9092268	9092668	+
92863	groupXXI	9098682	9099082	+
92864	groupXXI	9099197	9099597	+
92865	groupXXI	9116139	9116539	+
92866	groupXXI	9117782	9118182	+
92867	groupXXI	9118697	9119097	+
92868	groupXXI	9120572	9120972	+
92869	groupXXI	9122174	9122574	+
92870	groupXXI	9126277	9126677	+
92871	groupXXI	9126782	9127182	+
92872	groupXXI	9127805	9128205	+
92873	groupXXI	9129320	9129720	+
92874	groupXXI	9132215	9132615	+
92875	groupXXI	9136920	9137320	+
92876	groupXXI	9140480	9140880	+
92877	groupXXI	9144329	9144729	+
92878	groupXXI	9145783	9146183	+
92879	groupXXI	9146631	9147031	+
92880	groupXXI	9147749	9148149	+
92881	groupXXI	9149003	9149403	+
92882	groupXXI	9149610	9150010	+
92883	groupXXI	9150387	9150787	+
92884	groupXXI	9155436	9155836	+
92885	groupXXI	9156737	9157137	+
92886	groupXXI	9158494	9158894	+
92887	groupXXI	9159401	9159801	+
92888	groupXXI	9161170	9161570	+
92889	groupXXI	9162287	9162687	+
92890	groupXXI	9163404	9163804	+
92891	groupXXI	9165104	9165504	+
92892	groupXXI	9165998	9166398	+
92893	groupXXI	9167132	9167532	+
92894	groupXXI	9168192	9168592	+
92895	groupXXI	9170333	9170733	+
92896	groupXXI	9174565	9174965	+
92897	groupXXI	9181604	9182004	+
92898	groupXXI	9182316	9182716	+
92899	groupXXI	9183235	9183635	+
92900	groupXXI	9189025	9189425	+
92901	groupXXI	9190187	9190587	+
92902	groupXXI	9192440	9192840	+
92903	groupXXI	9199161	9199561	+
92904	groupXXI	9200884	9201284	+
92905	groupXXI	9201454	9201854	+
92906	groupXXI	9206958	9207358	+
92907	groupXXI	9209981	9210381	+
92908	groupXXI	9213313	9213713	+
92909	groupXXI	9215644	9216044	+
92910	groupXXI	9216352	9216752	+
92911	groupXXI	9217727	9218127	+
92912	groupXXI	9219715	9220115	+
92913	groupXXI	9220247	9220647	+
92914	groupXXI	9222938	9223338	+
92915	groupXXI	9226894	9227294	+
92916	groupXXI	9229414	9229814	+
92917	groupXXI	9231769	9232169	+
92918	groupXXI	9234556	9234956	+
92919	groupXXI	9236392	9236792	+
92920	groupXXI	9238251	9238651	+
92921	groupXXI	9241434	9241834	+
92922	groupXXI	9242870	9243270	+
92923	groupXXI	9252548	9252948	+
92924	groupXXI	9254429	9254829	+
92925	groupXXI	9255621	9256021	+
92926	groupXXI	9256251	9256651	+
92927	groupXXI	9259632	9260032	+
92928	groupXXI	9260324	9260724	+
92929	groupXXI	9261566	9261966	+
92930	groupXXI	9263285	9263685	+
92931	groupXXI	9272033	9272433	+
92932	groupXXI	9272891	9273291	+
92933	groupXXI	9273696	9274096	+
92934	groupXXI	9275827	9276227	+
92935	groupXXI	9276234	9276634	+
92936	groupXXI	9277997	9278397	+
92937	groupXXI	9280281	9280681	+
92938	groupXXI	9285158	9285558	+
92939	groupXXI	9288301	9288701	+
92940	groupXXI	9293030	9293430	+
92941	groupXXI	9293602	9294002	+
92942	groupXXI	9297025	9297425	+
92943	groupXXI	9300310	9300710	+
